,GEOID,BEDROOMS BY GROSS RENT_Estimate!!Total,BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom,BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom!!With cash rent,BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom!!With cash rent!!Less than $300,BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom!!With cash rent!!$300 to $499,BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom!!With cash rent!!$500 to $749,BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom!!With cash rent!!$750 to $999,"BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom!!With cash rent!!$1,000 to $1,499","BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom!!With cash rent!!$1,500 or more",BEDROOMS BY GROSS RENT_Estimate!!Total!!No bedroom!!No cash rent,BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom,BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom!!With cash rent,BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom!!With cash rent!!Less than $300,BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom!!With cash rent!!$300 to $499,BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom!!With cash rent!!$500 to $749,BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom!!With cash rent!!$750 to $999,"BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom!!With cash rent!!$1,000 to $1,499","BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom!!With cash rent!!$1,500 or more",BEDROOMS BY GROSS RENT_Estimate!!Total!!1 bedroom!!No cash rent,BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms,BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms!!With cash rent,BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms!!With cash rent!!Less than $300,BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms!!With cash rent!!$300 to $499,BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms!!With cash rent!!$500 to $749,BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms!!With cash rent!!$750 to $999,"BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms!!With cash rent!!$1,000 to $1,499","BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms!!With cash rent!!$1,500 or more",BEDROOMS BY GROSS RENT_Estimate!!Total!!2 bedrooms!!No cash rent,BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms,BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms!!With cash rent,BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms!!With cash rent!!Less than $300,BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms!!With cash rent!!$300 to $499,BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms!!With cash rent!!$500 to $749,BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms!!With cash rent!!$750 to $999,"BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms!!With cash rent!!$1,000 to $1,499","BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms!!With cash rent!!$1,500 or more",BEDROOMS BY GROSS RENT_Estimate!!Total!!3 or more bedrooms!!No cash rent,YEAR
294,13121001201,1875.0,250.0,250.0,0.0,0.0,0.0,88.0,85.0,77.0,0.0,1176.0,1176.0,195.0,57.0,13.0,135.0,554.0,222.0,0.0,430.0,430.0,0.0,23.0,0.0,0.0,187.0,220.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,2017.0
295,13121001001,435.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,147.0,147.0,10.0,0.0,0.0,10.0,12.0,115.0,0.0,211.0,200.0,0.0,0.0,0.0,23.0,9.0,168.0,11.0,45.0,45.0,0.0,0.0,0.0,0.0,14.0,31.0,0.0,2012.0
296,13121001001,334.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,101.0,101.0,0.0,0.0,0.0,7.0,9.0,85.0,0.0,166.0,157.0,0.0,0.0,0.0,23.0,7.0,127.0,9.0,51.0,51.0,0.0,0.0,0.0,0.0,12.0,39.0,0.0,2013.0
297,13121001001,324.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,104.0,104.0,0.0,0.0,0.0,7.0,13.0,84.0,0.0,156.0,147.0,0.0,0.0,0.0,11.0,19.0,117.0,9.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2014.0
298,13121001001,366.0,44.0,44.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,151.0,145.0,0.0,5.0,14.0,23.0,35.0,68.0,6.0,131.0,131.0,0.0,0.0,11.0,9.0,38.0,73.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,21.0,19.0,0.0,2015.0
299,13121001001,387.0,43.0,43.0,0.0,0.0,0.0,0.0,39.0,4.0,0.0,175.0,169.0,0.0,4.0,12.0,41.0,33.0,79.0,6.0,126.0,121.0,0.0,0.0,4.0,22.0,37.0,58.0,5.0,43.0,43.0,0.0,0.0,0.0,0.0,21.0,22.0,0.0,2016.0
300,13121001001,417.0,56.0,56.0,0.0,0.0,0.0,0.0,39.0,17.0,0.0,180.0,175.0,0.0,7.0,13.0,38.0,22.0,95.0,5.0,129.0,123.0,0.0,0.0,5.0,0.0,39.0,79.0,6.0,52.0,52.0,0.0,0.0,3.0,0.0,11.0,38.0,0.0,2017.0
301,13121008903,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,124.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,239.0,239.0,0.0,0.0,0.0,98.0,141.0,0.0,0.0,113.0,113.0,30.0,0.0,0.0,0.0,0.0,83.0,0.0,2012.0
302,13121008903,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,234.0,234.0,0.0,0.0,0.0,125.0,59.0,50.0,0.0,120.0,120.0,30.0,0.0,0.0,0.0,15.0,75.0,0.0,2013.0
303,13121008903,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,196.0,196.0,0.0,0.0,0.0,104.0,48.0,44.0,0.0,109.0,109.0,0.0,0.0,0.0,0.0,19.0,90.0,0.0,2014.0
304,13121008903,327.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,146.0,146.0,0.0,0.0,41.0,64.0,40.0,1.0,0.0,114.0,114.0,0.0,0.0,0.0,11.0,24.0,79.0,0.0,2015.0
305,13121008903,401.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0,0.0,37.0,102.0,54.0,7.0,0.0,135.0,135.0,0.0,0.0,7.0,12.0,61.0,55.0,0.0,2016.0
306,13121008903,486.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,86.0,86.0,0.0,0.0,44.0,0.0,42.0,0.0,0.0,276.0,276.0,0.0,8.0,20.0,100.0,112.0,36.0,0.0,121.0,121.0,0.0,0.0,9.0,9.0,54.0,49.0,0.0,2017.0
307,13121004300,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,137.0,17.0,0.0,8.0,50.0,51.0,11.0,0.0,173.0,173.0,0.0,6.0,21.0,0.0,104.0,42.0,0.0,47.0,47.0,3.0,0.0,0.0,10.0,28.0,6.0,0.0,2012.0
308,13121004300,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,148.0,0.0,7.0,5.0,41.0,68.0,27.0,0.0,173.0,173.0,0.0,6.0,13.0,0.0,111.0,43.0,0.0,48.0,48.0,5.0,0.0,0.0,15.0,25.0,3.0,0.0,2013.0
309,13121004300,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,184.0,0.0,7.0,7.0,10.0,107.0,53.0,0.0,192.0,192.0,0.0,5.0,6.0,14.0,131.0,36.0,0.0,44.0,44.0,5.0,0.0,0.0,13.0,19.0,7.0,0.0,2014.0
310,13121004300,494.0,7.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,182.0,182.0,8.0,5.0,10.0,95.0,64.0,0.0,0.0,267.0,267.0,6.0,6.0,22.0,168.0,42.0,23.0,0.0,38.0,38.0,5.0,0.0,14.0,13.0,6.0,0.0,0.0,2015.0
311,13121004300,544.0,11.0,11.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,207.0,207.0,14.0,19.0,14.0,107.0,53.0,0.0,0.0,290.0,290.0,16.0,6.0,27.0,180.0,39.0,22.0,0.0,36.0,36.0,5.0,0.0,15.0,13.0,3.0,0.0,0.0,2016.0
312,13121004300,562.0,27.0,27.0,0.0,6.0,0.0,16.0,5.0,0.0,0.0,234.0,234.0,20.0,20.0,16.0,121.0,57.0,0.0,0.0,294.0,294.0,22.0,24.0,35.0,148.0,29.0,36.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2017.0
313,13121007603,2070.0,82.0,82.0,0.0,34.0,34.0,14.0,0.0,0.0,0.0,755.0,755.0,46.0,141.0,137.0,236.0,195.0,0.0,0.0,909.0,875.0,15.0,32.0,81.0,257.0,447.0,43.0,34.0,324.0,310.0,0.0,0.0,7.0,102.0,87.0,114.0,14.0,2012.0
314,13121007603,2024.0,91.0,91.0,0.0,58.0,0.0,33.0,0.0,0.0,0.0,755.0,746.0,68.0,123.0,150.0,189.0,216.0,0.0,9.0,994.0,994.0,13.0,37.0,81.0,293.0,522.0,48.0,0.0,184.0,168.0,0.0,0.0,5.0,0.0,58.0,105.0,16.0,2013.0
315,13121007603,1918.0,116.0,116.0,0.0,54.0,29.0,33.0,0.0,0.0,0.0,694.0,686.0,64.0,95.0,95.0,262.0,149.0,21.0,8.0,893.0,893.0,11.0,19.0,83.0,358.0,372.0,50.0,0.0,215.0,201.0,0.0,0.0,6.0,12.0,57.0,126.0,14.0,2014.0
316,13121007603,1875.0,116.0,116.0,49.0,33.0,34.0,0.0,0.0,0.0,0.0,655.0,647.0,111.0,86.0,296.0,116.0,38.0,0.0,8.0,892.0,875.0,15.0,50.0,376.0,404.0,30.0,0.0,17.0,212.0,197.0,0.0,0.0,2.0,67.0,115.0,13.0,15.0,2015.0
317,13121007603,1905.0,87.0,87.0,31.0,27.0,29.0,0.0,0.0,0.0,0.0,733.0,726.0,96.0,112.0,400.0,99.0,19.0,0.0,7.0,934.0,918.0,19.0,102.0,373.0,405.0,19.0,0.0,16.0,151.0,151.0,0.0,0.0,13.0,61.0,77.0,0.0,0.0,2016.0
318,13121007603,1981.0,90.0,78.0,30.0,30.0,18.0,0.0,0.0,0.0,12.0,853.0,845.0,98.0,146.0,481.0,81.0,39.0,0.0,8.0,904.0,888.0,8.0,128.0,281.0,457.0,14.0,0.0,16.0,134.0,134.0,0.0,0.0,8.0,34.0,92.0,0.0,0.0,2017.0
319,13121007604,861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,211.0,14.0,13.0,0.0,92.0,79.0,13.0,0.0,535.0,535.0,0.0,0.0,0.0,118.0,300.0,117.0,0.0,115.0,115.0,33.0,0.0,0.0,0.0,36.0,46.0,0.0,2012.0
320,13121007604,804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,214.0,41.0,13.0,0.0,66.0,81.0,13.0,0.0,437.0,437.0,0.0,0.0,0.0,126.0,221.0,90.0,0.0,153.0,153.0,36.0,0.0,0.0,0.0,76.0,41.0,0.0,2013.0
321,13121007604,823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,336.0,71.0,0.0,0.0,118.0,110.0,37.0,0.0,382.0,382.0,0.0,0.0,0.0,83.0,265.0,34.0,0.0,105.0,105.0,46.0,0.0,0.0,0.0,34.0,25.0,0.0,2014.0
322,13121007604,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,303.0,67.0,0.0,127.0,58.0,51.0,0.0,0.0,388.0,388.0,33.0,0.0,80.0,252.0,9.0,14.0,0.0,71.0,71.0,0.0,0.0,0.0,37.0,34.0,0.0,0.0,2015.0
323,13121007604,777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,253.0,59.0,0.0,100.0,64.0,30.0,0.0,0.0,395.0,395.0,26.0,0.0,94.0,243.0,20.0,12.0,0.0,129.0,129.0,0.0,19.0,33.0,56.0,21.0,0.0,0.0,2016.0
324,13121007604,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,260.0,57.0,0.0,85.0,89.0,29.0,0.0,0.0,401.0,401.0,25.0,0.0,147.0,196.0,23.0,10.0,0.0,147.0,147.0,0.0,20.0,0.0,92.0,35.0,0.0,0.0,2017.0
325,13121007703,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,0.0,0.0,63.0,21.0,0.0,0.0,224.0,224.0,0.0,0.0,11.0,80.0,133.0,0.0,0.0,146.0,139.0,0.0,0.0,44.0,0.0,21.0,74.0,7.0,2012.0
326,13121007703,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,106.0,0.0,0.0,0.0,49.0,57.0,0.0,0.0,223.0,223.0,0.0,0.0,8.0,61.0,138.0,16.0,0.0,201.0,194.0,0.0,0.0,45.0,0.0,46.0,103.0,7.0,2013.0
327,13121007703,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,0.0,0.0,0.0,47.0,63.0,0.0,0.0,259.0,259.0,0.0,0.0,10.0,96.0,113.0,40.0,0.0,191.0,181.0,0.0,0.0,36.0,0.0,46.0,99.0,10.0,2014.0
328,13121007703,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,102.0,0.0,0.0,52.0,50.0,0.0,0.0,0.0,264.0,264.0,0.0,11.0,117.0,86.0,50.0,0.0,0.0,238.0,228.0,0.0,0.0,0.0,88.0,67.0,73.0,10.0,2015.0
329,13121007703,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,0.0,0.0,72.0,53.0,0.0,0.0,0.0,298.0,298.0,0.0,10.0,110.0,128.0,50.0,0.0,0.0,248.0,238.0,0.0,0.0,0.0,111.0,79.0,48.0,10.0,2016.0
330,13121007703,652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0,0.0,28.0,37.0,0.0,0.0,0.0,277.0,277.0,0.0,0.0,68.0,159.0,50.0,0.0,0.0,310.0,310.0,0.0,0.0,0.0,135.0,120.0,55.0,0.0,2017.0
331,13121007704,779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,308.0,308.0,29.0,0.0,0.0,110.0,109.0,60.0,0.0,423.0,393.0,0.0,0.0,0.0,85.0,106.0,202.0,30.0,2012.0
332,13121007704,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,24.0,0.0,10.0,0.0,0.0,0.0,401.0,374.0,33.0,0.0,0.0,126.0,141.0,74.0,27.0,415.0,392.0,0.0,0.0,0.0,66.0,135.0,191.0,23.0,2013.0
333,13121007704,984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,24.0,0.0,8.0,33.0,0.0,0.0,0.0,457.0,428.0,45.0,0.0,0.0,106.0,190.0,87.0,29.0,462.0,415.0,0.0,0.0,0.0,69.0,143.0,203.0,47.0,2014.0
334,13121007704,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,20.0,7.0,54.0,0.0,0.0,0.0,0.0,494.0,467.0,15.0,0.0,125.0,225.0,85.0,17.0,27.0,355.0,334.0,0.0,0.0,48.0,147.0,118.0,21.0,21.0,2015.0
335,13121007704,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,88.0,18.0,7.0,63.0,0.0,0.0,0.0,0.0,581.0,557.0,33.0,0.0,111.0,287.0,79.0,47.0,24.0,358.0,337.0,0.0,0.0,0.0,187.0,129.0,21.0,21.0,2016.0
336,13121007704,1183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,22.0,8.0,69.0,0.0,0.0,0.0,0.0,703.0,679.0,32.0,0.0,119.0,357.0,123.0,48.0,24.0,381.0,344.0,0.0,0.0,0.0,203.0,123.0,18.0,37.0,2017.0
337,13121009501,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,117.0,0.0,0.0,0.0,8.0,0.0,109.0,0.0,192.0,126.0,0.0,0.0,0.0,0.0,27.0,99.0,66.0,116.0,76.0,0.0,0.0,0.0,0.0,0.0,76.0,40.0,2012.0
338,13121009501,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,0.0,0.0,0.0,4.0,6.0,97.0,0.0,133.0,133.0,0.0,0.0,0.0,0.0,10.0,123.0,0.0,116.0,105.0,0.0,0.0,0.0,0.0,0.0,105.0,11.0,2013.0
339,13121009501,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,149.0,0.0,0.0,0.0,4.0,5.0,140.0,0.0,167.0,167.0,0.0,0.0,0.0,0.0,7.0,160.0,0.0,120.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,2014.0
340,13121009501,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,115.0,0.0,0.0,6.0,42.0,59.0,8.0,0.0,129.0,129.0,0.0,0.0,0.0,8.0,77.0,44.0,0.0,96.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,6.0,2015.0
341,13121009501,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,101.0,0.0,0.0,9.0,43.0,40.0,9.0,9.0,167.0,167.0,0.0,0.0,9.0,9.0,57.0,92.0,0.0,37.0,28.0,0.0,0.0,0.0,0.0,0.0,28.0,9.0,2016.0
342,13121009501,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,107.0,0.0,0.0,0.0,41.0,37.0,29.0,8.0,177.0,177.0,0.0,0.0,7.0,9.0,41.0,120.0,0.0,38.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,8.0,2017.0
343,13089020700,389.0,34.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,78.0,78.0,0.0,5.0,0.0,32.0,32.0,9.0,0.0,215.0,189.0,0.0,0.0,34.0,44.0,42.0,69.0,26.0,62.0,62.0,0.0,0.0,0.0,0.0,10.0,52.0,0.0,2012.0
344,13089020700,359.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,81.0,76.0,0.0,6.0,0.0,17.0,48.0,5.0,5.0,191.0,185.0,0.0,0.0,46.0,32.0,67.0,40.0,6.0,81.0,81.0,0.0,0.0,0.0,0.0,15.0,66.0,0.0,2013.0
345,13089020700,396.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,79.0,72.0,0.0,5.0,0.0,20.0,42.0,5.0,7.0,209.0,200.0,0.0,0.0,31.0,49.0,79.0,41.0,9.0,102.0,99.0,0.0,0.0,0.0,0.0,18.0,81.0,3.0,2014.0
346,13089020700,426.0,19.0,19.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,85.0,79.0,5.0,0.0,23.0,46.0,5.0,0.0,6.0,207.0,199.0,0.0,13.0,57.0,94.0,31.0,4.0,8.0,115.0,113.0,0.0,0.0,0.0,18.0,38.0,57.0,2.0,2015.0
347,13089020700,430.0,20.0,20.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,58.0,50.0,7.0,0.0,10.0,29.0,4.0,0.0,8.0,237.0,224.0,0.0,0.0,82.0,102.0,36.0,4.0,13.0,115.0,111.0,0.0,0.0,0.0,20.0,60.0,31.0,4.0,2016.0
348,13089020700,437.0,30.0,30.0,6.0,9.0,15.0,0.0,0.0,0.0,0.0,54.0,49.0,0.0,0.0,33.0,7.0,9.0,0.0,5.0,241.0,232.0,0.0,0.0,73.0,106.0,44.0,9.0,9.0,112.0,106.0,0.0,0.0,0.0,20.0,48.0,38.0,6.0,2017.0
349,13121008902,1734.0,261.0,249.0,0.0,0.0,0.0,119.0,83.0,47.0,12.0,730.0,730.0,0.0,0.0,0.0,64.0,378.0,288.0,0.0,659.0,659.0,0.0,0.0,0.0,68.0,207.0,384.0,0.0,84.0,52.0,0.0,0.0,0.0,0.0,0.0,52.0,32.0,2012.0
350,13121008902,1869.0,252.0,252.0,0.0,0.0,0.0,99.0,79.0,74.0,0.0,665.0,665.0,0.0,0.0,0.0,43.0,335.0,287.0,0.0,773.0,773.0,0.0,0.0,0.0,74.0,142.0,557.0,0.0,179.0,140.0,0.0,0.0,0.0,15.0,0.0,125.0,39.0,2013.0
351,13121008902,2284.0,242.0,242.0,0.0,0.0,0.0,78.0,45.0,119.0,0.0,841.0,841.0,0.0,0.0,0.0,31.0,407.0,403.0,0.0,1019.0,1019.0,0.0,0.0,18.0,61.0,151.0,789.0,0.0,182.0,150.0,0.0,0.0,0.0,8.0,0.0,142.0,32.0,2014.0
352,13121008902,2501.0,224.0,224.0,0.0,0.0,0.0,40.0,184.0,0.0,0.0,959.0,959.0,0.0,0.0,33.0,403.0,492.0,31.0,0.0,1080.0,1080.0,0.0,17.0,55.0,152.0,654.0,202.0,0.0,238.0,204.0,0.0,0.0,32.0,0.0,70.0,102.0,34.0,2015.0
353,13121008902,2726.0,188.0,188.0,0.0,0.0,0.0,12.0,176.0,0.0,0.0,1128.0,1128.0,0.0,15.0,30.0,370.0,655.0,58.0,0.0,1175.0,1175.0,0.0,33.0,45.0,144.0,754.0,199.0,0.0,235.0,221.0,0.0,0.0,22.0,0.0,80.0,119.0,14.0,2016.0
354,13121008902,2691.0,182.0,182.0,0.0,0.0,0.0,0.0,167.0,15.0,0.0,1061.0,1061.0,0.0,16.0,0.0,378.0,570.0,97.0,0.0,1250.0,1250.0,0.0,45.0,0.0,182.0,671.0,352.0,0.0,198.0,198.0,0.0,0.0,20.0,12.0,73.0,93.0,0.0,2017.0
355,13121009403,1988.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1081.0,1081.0,130.0,34.0,25.0,72.0,540.0,280.0,0.0,673.0,673.0,0.0,25.0,0.0,36.0,92.0,520.0,0.0,219.0,219.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,2012.0
356,13121009403,2172.0,91.0,91.0,0.0,0.0,0.0,54.0,0.0,37.0,0.0,1158.0,1143.0,100.0,39.0,32.0,25.0,618.0,329.0,15.0,705.0,705.0,0.0,47.0,0.0,46.0,73.0,539.0,0.0,218.0,218.0,0.0,0.0,0.0,17.0,0.0,201.0,0.0,2013.0
357,13121009403,2317.0,80.0,80.0,0.0,0.0,0.0,38.0,0.0,42.0,0.0,1334.0,1321.0,110.0,84.0,33.0,66.0,647.0,381.0,13.0,672.0,672.0,0.0,9.0,0.0,23.0,69.0,571.0,0.0,231.0,231.0,0.0,0.0,0.0,18.0,42.0,171.0,0.0,2014.0
358,13121009403,2274.0,224.0,224.0,0.0,0.0,58.0,47.0,119.0,0.0,0.0,1236.0,1219.0,157.0,27.0,44.0,506.0,476.0,9.0,17.0,642.0,642.0,19.0,0.0,20.0,96.0,414.0,93.0,0.0,172.0,172.0,0.0,0.0,14.0,41.0,8.0,109.0,0.0,2015.0
359,13121009403,2139.0,218.0,218.0,0.0,0.0,25.0,79.0,114.0,0.0,0.0,1152.0,1083.0,134.0,24.0,43.0,234.0,605.0,43.0,69.0,595.0,581.0,18.0,0.0,22.0,91.0,286.0,164.0,14.0,174.0,174.0,0.0,0.0,16.0,44.0,28.0,86.0,0.0,2016.0
360,13121009403,2173.0,226.0,226.0,0.0,0.0,26.0,84.0,107.0,9.0,0.0,1147.0,1078.0,105.0,14.0,45.0,168.0,665.0,81.0,69.0,594.0,579.0,0.0,0.0,21.0,78.0,287.0,193.0,15.0,206.0,206.0,0.0,0.0,15.0,45.0,1.0,145.0,0.0,2017.0
361,13121009602,1339.0,142.0,142.0,41.0,0.0,0.0,0.0,46.0,55.0,0.0,432.0,432.0,0.0,0.0,0.0,60.0,43.0,329.0,0.0,630.0,630.0,0.0,0.0,0.0,0.0,22.0,608.0,0.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,2012.0
362,13121009602,1282.0,91.0,91.0,0.0,0.0,0.0,0.0,33.0,58.0,0.0,403.0,403.0,0.0,0.0,0.0,38.0,30.0,335.0,0.0,617.0,617.0,0.0,22.0,0.0,0.0,20.0,575.0,0.0,171.0,171.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,2013.0
363,13121009602,1342.0,86.0,86.0,0.0,0.0,0.0,0.0,28.0,58.0,0.0,436.0,436.0,0.0,0.0,0.0,29.0,77.0,330.0,0.0,607.0,607.0,0.0,14.0,0.0,0.0,21.0,572.0,0.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,2014.0
364,13121009602,1358.0,34.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,555.0,555.0,0.0,0.0,17.0,64.0,175.0,299.0,0.0,608.0,608.0,15.0,0.0,33.0,46.0,134.0,380.0,0.0,161.0,161.0,0.0,0.0,0.0,0.0,50.0,111.0,0.0,2015.0
365,13121009602,1326.0,68.0,68.0,0.0,0.0,0.0,33.0,35.0,0.0,0.0,465.0,465.0,0.0,0.0,0.0,33.0,178.0,254.0,0.0,686.0,686.0,16.0,0.0,32.0,42.0,251.0,345.0,0.0,107.0,107.0,0.0,0.0,0.0,0.0,43.0,64.0,0.0,2016.0
366,13121009602,1292.0,63.0,63.0,0.0,0.0,0.0,34.0,29.0,0.0,0.0,411.0,411.0,0.0,0.0,0.0,31.0,147.0,233.0,0.0,680.0,680.0,17.0,0.0,14.0,51.0,262.0,336.0,0.0,138.0,138.0,0.0,0.0,0.0,0.0,48.0,90.0,0.0,2017.0
367,13121009404,970.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,456.0,443.0,0.0,0.0,0.0,0.0,138.0,305.0,13.0,329.0,312.0,0.0,0.0,0.0,0.0,0.0,312.0,17.0,173.0,173.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,2012.0
368,13121009404,1046.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,452.0,440.0,0.0,0.0,0.0,0.0,126.0,314.0,12.0,446.0,429.0,0.0,0.0,0.0,0.0,0.0,429.0,17.0,137.0,137.0,0.0,0.0,0.0,38.0,0.0,99.0,0.0,2013.0
369,13121009404,1078.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,431.0,419.0,0.0,0.0,0.0,0.0,126.0,293.0,12.0,458.0,443.0,0.0,0.0,0.0,0.0,0.0,443.0,15.0,179.0,179.0,0.0,0.0,0.0,69.0,0.0,110.0,0.0,2014.0
