"Summary level","Program label","Program","Sub-program","Name","Code","Subsidized units available","% Occupied","# Reported","% Reported","Average months since report","% moved in past year","Number of people per unit","Number of people: total","Average Family Expenditure per month ($$)","Average HUD Expenditure per month ($$)","Household income per year","Household income per year per person","% $1 - $4,999","% $5,000 - $9,999","% $10,000 - $14,999","% $15,000 - $19,999","% $20,000 or more","% Households where wages are major source of income","% Households where welfare is major source of income","% Households with other major sources of income","% of local median (Household income)","% very low income","% extremely low income","% 2+ adults with children","% 1 adult with children","% female head","% female head with children","% with disability, among Head, Spouse, Co-head, aged 61 years or less","% with disability, among Head, Spouse, Co-head, aged 62 years or older","% with disability, among all persons in households","% 24 years or less (Head or spouse)","% 25 to 49 years (Head or spouse)","% 51 to 60 (Head or spouse)","% 62 or more (Head or spouse)","% 85 or more (Head or spouse)","% Minority","%Black Non-Hispanic"," %Black Hispanic","%Native American Non-Hispanic","%Asian or Pacific Islander Non-Hispanic","% Hispanic","Average months on waiting list","Average months since moved in","% with utility allowance","Average utility allowance $$","% 0 - 1 bedrooms:","% 2 bedrooms","% 3+ bedrooms","% Overhoused","% in poverty (Census tract)","% minority (Census tract)","% single family owners (Census tract)","Congressional District","CBSA","PLACE","Latitude","Longitude","State","PHA Total Units","HA category"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bartow County 960803",="13015960803",3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="12060",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bartow County 960901",="13015960901",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="12060",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bartow County 960902",="13015960902",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="12060",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bartow County 961000",="13015961000",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="12060",="27988",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bartow County 999999",="13015999999",40,98,39,100,6,23,1.8,70,308,520,17884,9964,3,38,16,8,35,49,-1,46,31,79,64,-1,36,77,33,48,57,30,5,36,23,36,-1,44,44,-1,-1,-1,0,1,89,100,73,51,23,26,5,12,13,68,="NA",="12060",="13688",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Ben Hill County 960100",="13017960100",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,="NA",="NA",="NA",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Ben Hill County 960200",="13017960200",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,="NA",="NA",="NA",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Ben Hill County 960300",="13017960300",71,93,68,100,5,29,2.9,200,201,576,9212,3132,38,23,17,14,9,26,1,69,21,93,69,3,81,37,28,12,67,7,28,60,7,4,-1,88,88,-1,-1,-1,0,-1,59,100,119,10,40,50,9,28,47,69,="NA",="22340",="29528",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Ben Hill County 960400",="13017960400",180,95,170,100,6,16,2.1,358,229,491,10987,5217,14,47,17,12,11,36,-1,64,28,91,66,1,50,68,35,32,68,19,14,52,19,15,-1,92,91,-1,-1,-1,1,3,80,100,106,28,41,31,21,38,59,50,="NA",="22340",="29528",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Ben Hill County 960500",="13017960500",203,97,196,100,6,24,2,390,227,487,11303,5680,8,52,23,8,9,24,1,75,29,91,69,2,34,72,33,47,63,26,5,49,26,20,-1,87,87,-1,-1,-1,0,3,68,59,114,48,19,33,17,32,47,73,="NA",="22340",="29528",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Ben Hill County 999999",="13017999999",3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="22340",="29528",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Berrien County 970100",="13019970100",21,99,21,100,8,5,2.1,45,208,433,9402,4387,19,48,24,5,5,33,-1,67,24,95,76,-1,43,76,38,21,57,16,10,43,14,33,5,76,76,-1,-1,-1,0,5,109,100,85,43,33,24,14,20,28,62,="NA",="99999",="01024",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Berrien County 970200",="13019970200",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,="NA",="NA",="NA",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Berrien County 970300",="13019970300",88,97,86,100,7,24,1.7,148,227,446,10708,6222,9,47,30,12,2,37,-1,63,29,97,64,5,26,71,26,30,54,24,7,38,24,30,3,29,27,-1,-1,-1,2,8,58,100,105,58,24,17,13,15,10,65,="NA",="99999",="54264",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Berrien County 970400",="13019970400",26,92,24,100,8,4,2.4,57,207,500,9538,4016,17,43,22,9,9,38,-1,58,24,92,71,-1,58,88,58,13,-1,5,25,50,21,4,-1,88,88,-1,-1,-1,0,-1,65,100,126,25,33,42,29,30,21,59,="NA",="99999",="54264",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Berrien County 970500",="13019970500",29,97,28,100,8,11,2.2,61,296,449,13506,6200,-1,37,26,26,11,32,-1,64,34,89,54,11,29,89,36,47,56,25,4,36,29,32,4,39,39,-1,-1,-1,0,22,114,100,125,-1,50,50,54,17,17,67,="NA",="99999",="54264",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Berrien County 970600",="13019970600",13,97,13,100,8,8,1.5,19,228,451,10227,6998,-1,69,23,-1,8,23,-1,77,28,92,77,-1,31,92,31,29,83,37,8,23,23,46,8,8,8,-1,-1,-1,0,9,78,100,141,15,54,31,54,31,15,59,="NA",="99999",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 010100",="13021010100",212,95,204,100,6,14,1.8,364,275,492,11835,6633,9,35,30,16,10,15,1,82,30,89,59,1,25,79,25,33,26,19,4,27,9,60,3,90,89,0,-1,0,1,20,86,50,111,51,32,17,19,57,94,65,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 010200",="13021010200",177,95,168,100,6,14,1.2,195,258,548,10991,9469,4,45,36,13,2,4,-1,94,29,96,61,-1,4,67,4,84,80,73,-1,18,34,48,7,60,59,-1,-1,-1,1,2,67,21,138,82,15,3,12,15,36,59,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 010300",="13021010300",36,94,34,100,5,-1,2.4,82,274,553,10961,4545,3,50,23,13,10,29,-1,59,25,94,71,6,41,88,47,36,67,21,6,53,24,18,-1,97,97,-1,-1,-1,0,-1,122,100,176,9,44,47,44,50,85,87,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 010400",="13021010400",68,94,64,100,7,11,2.5,162,271,553,11987,4736,11,39,21,16,11,38,-1,58,27,92,70,3,59,95,61,27,89,17,8,53,25,14,2,100,100,-1,-1,-1,0,14,107,100,182,3,52,45,30,58,97,71,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 010500",="13021010500",131,92,120,99,5,13,2.6,317,300,494,13608,5151,10,23,23,18,25,48,1,40,30,83,58,2,70,95,70,21,67,12,14,57,19,10,1,100,99,1,-1,-1,1,24,71,100,120,10,51,39,9,72,64,25,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 010800",="13021010800",50,98,48,97,6,10,1.1,51,261,571,11148,10492,2,50,35,10,2,2,-1,98,30,96,69,-1,2,54,2,97,47,75,-1,21,44,35,8,60,58,-1,-1,2,0,-1,97,4,101,98,2,-1,-1,22,27,29,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 011000",="13021011000",315,94,298,100,5,16,1.5,449,260,447,10700,7102,9,47,24,13,8,13,0,79,27,93,69,0,18,62,18,55,79,45,3,29,33,35,3,86,83,2,-1,0,3,20,80,55,125,66,18,16,13,38,61,46,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 011100",="13021011100",166,94,157,100,7,18,1.6,259,227,514,9290,5631,15,44,22,13,6,18,1,71,24,96,69,1,31,81,32,29,79,33,11,32,11,45,3,98,96,1,1,-1,1,4,59,100,156,30,60,10,36,63,96,55,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 011500",="13021011500",125,93,126,100,7,21,2.4,305,189,483,8087,3341,25,34,28,11,3,42,2,43,19,98,79,2,61,89,61,21,67,12,21,55,15,10,1,100,100,-1,-1,-1,0,-1,81,100,135,14,49,37,20,57,97,66,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 011701",="13021011701",147,94,138,100,6,9,3.1,424,276,553,11276,3670,20,28,17,16,19,36,1,48,24,91,66,2,68,93,68,23,86,12,4,75,17,5,-1,99,98,1,-1,-1,1,35,82,100,178,6,31,63,22,28,91,71,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 011702",="13021011702",249,92,228,99,6,13,3,685,248,594,10315,3433,23,33,17,14,13,36,0,55,22,93,71,5,70,90,74,23,73,10,7,69,17,7,0,98,96,2,-1,-1,2,30,75,100,179,1,27,72,29,18,92,81,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 011800",="13021011800",160,88,144,100,6,13,1.2,171,302,538,13908,11712,4,14,39,34,9,7,-1,91,37,90,29,-1,6,85,6,27,3,8,-1,10,5,85,19,32,30,-1,1,-1,1,6,69,17,138,85,10,5,6,18,31,55,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 011900",="13021011900",214,96,205,99,6,13,2,401,253,462,11170,5710,15,36,24,16,10,26,0,71,27,92,62,-1,37,62,14,20,6,9,5,40,9,46,5,78,77,0,-1,-1,1,47,76,100,105,48,27,25,12,30,48,50,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 012000",="13021012000",37,94,35,100,5,11,3.9,135,343,557,12739,3303,22,19,9,25,25,46,-1,46,26,83,60,3,80,94,77,15,100,5,-1,83,14,3,-1,97,97,-1,-1,-1,0,48,91,97,225,3,6,91,17,6,20,81,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 012101",="13021012101",55,94,52,100,6,4,2.6,134,328,553,12618,4896,8,35,15,23,19,42,-1,50,28,88,65,-1,46,92,44,30,100,17,2,63,25,10,-1,96,96,-1,-1,-1,0,23,127,100,173,12,40,48,33,17,37,74,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 012102",="13021012102",33,94,31,100,5,-1,3.2,99,336,553,13269,4155,6,32,29,23,10,39,-1,61,28,90,58,3,65,94,68,22,100,15,3,65,19,13,-1,97,97,-1,-1,-1,0,-1,103,100,181,16,6,77,23,14,33,49,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 012200",="13021012200",108,94,101,100,7,8,2.2,223,253,571,10428,4723,10,41,23,17,9,25,-1,64,24,95,69,1,41,79,38,32,89,25,4,48,21,28,-1,97,97,-1,-1,-1,0,34,116,100,172,15,47,39,39,46,71,70,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 012300",="13021012300",232,94,217,100,7,7,2.3,490,298,553,12580,5571,10,32,26,15,17,29,1,65,30,89,54,2,41,90,42,30,88,25,0,51,14,34,4,98,98,-1,-1,-1,0,4,93,100,168,23,35,43,30,44,85,77,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 012400",="13021012400",436,93,409,100,7,16,2.8,1159,215,608,9170,3236,26,32,18,13,11,30,2,56,20,95,77,2,69,93,69,19,81,12,15,61,13,10,0,99,98,0,-1,-1,0,21,71,100,157,5,44,51,19,53,93,75,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 012500",="13021012500",475,94,444,99,9,10,2.2,983,254,522,10838,4895,15,40,19,15,12,30,0,61,26,91,68,2,48,88,49,25,75,19,8,48,22,23,1,100,99,-1,0,-1,0,14,116,100,142,18,41,41,33,51,96,57,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 012600",="13021012600",172,94,161,100,6,9,2.8,449,267,553,11020,3951,19,29,21,17,14,32,1,57,24,93,69,2,52,90,53,20,94,15,3,63,22,11,-1,99,99,1,-1,-1,1,26,101,100,195,6,36,58,37,36,84,83,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 012700",="13021012700",252,96,242,100,8,13,2.7,645,250,673,10854,4073,13,33,27,14,13,29,0,56,25,91,69,1,56,91,55,24,81,19,8,54,12,26,1,99,98,-1,0,-1,0,11,102,98,120,11,37,52,31,61,95,63,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 012800",="13021012800",358,93,355,100,6,19,2.4,839,226,498,9387,3972,16,43,17,13,11,31,1,54,22,95,74,2,55,88,55,26,83,17,13,54,18,15,1,98,98,1,-1,-1,1,23,86,100,147,11,55,34,26,50,88,68,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 012900",="13021012900",63,94,59,100,5,8,2,118,273,553,11498,5749,13,38,24,11,15,29,-1,64,27,88,64,3,36,85,39,40,78,26,2,46,37,15,-1,100,98,-1,-1,-1,2,34,120,100,169,8,54,37,51,30,73,87,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 013101",="13021013101",364,94,343,100,5,11,3.3,1145,280,609,11920,3571,17,28,23,12,20,43,1,45,25,90,69,1,73,92,71,21,71,11,4,70,19,7,-1,97,97,-1,-1,-1,0,25,88,100,185,3,18,78,28,45,85,84,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 013102",="13021013102",404,90,375,100,6,17,2.9,1069,285,558,12448,4367,17,33,14,13,22,45,1,47,27,87,65,3,69,92,69,17,74,11,10,67,14,9,0,95,94,1,0,-1,1,22,77,100,171,10,34,56,20,38,83,79,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 013201",="13021013201",451,94,423,100,6,9,2.6,1105,298,562,12086,4627,13,33,20,16,19,40,0,50,27,90,62,1,60,89,59,23,88,15,3,66,17,13,1,98,97,0,-1,0,1,34,91,100,154,15,32,53,23,27,86,48,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 013202",="13021013202",280,95,268,100,6,15,2.4,631,246,616,10387,4411,24,28,21,12,15,39,2,51,24,91,69,1,57,91,57,22,70,14,20,53,17,10,-1,97,96,1,-1,-1,1,26,67,99,142,12,57,31,23,48,86,50,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 013302",="13021013302",112,96,107,99,5,11,2.6,274,254,537,11924,4657,22,22,21,13,23,50,2,38,27,88,61,2,71,96,73,14,63,9,18,59,16,7,1,92,92,-1,-1,-1,0,40,76,94,165,21,44,36,5,31,77,91,="NA",="31420",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 013407",="13021013407",82,94,77,100,6,9,2.2,173,348,553,13760,6124,11,21,29,23,16,36,-1,61,32,91,44,1,39,94,40,26,100,25,4,43,22,31,1,83,82,-1,-1,-1,1,31,107,100,154,35,32,32,17,21,46,45,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 013408",="13021013408",3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="31420",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 013409",="13021013409",52,94,49,100,6,2,4,197,398,553,14764,3672,19,14,10,14,43,57,-1,29,29,86,57,4,86,94,86,4,100,3,-1,94,4,2,-1,98,98,-1,-1,-1,0,46,103,100,235,-1,4,96,14,8,33,74,="NA",="31420",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 013410",="13021013410",3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 013411",="13021013411",67,92,60,97,6,18,2.7,159,234,480,9422,3556,25,29,32,7,7,20,7,67,21,93,77,2,52,82,52,30,77,17,3,57,18,22,-1,75,70,2,-1,-1,5,26,90,70,122,30,8,62,15,14,40,32,="NA",="31420",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 013502",="13021013502",3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="31420",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 013503",="13021013503",6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="31420",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 013504",="13021013504",4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="31420",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 013603",="13021013603",17,94,16,100,6,-1,4.4,70,338,553,13946,3188,7,27,20,20,27,38,-1,56,26,94,63,-1,100,94,94,6,-1,14,-1,100,-1,-1,-1,100,100,-1,-1,-1,0,-1,92,100,256,-1,-1,100,-1,15,34,71,="NA",="31420",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 013604",="13021013604",6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="31420",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 013605",="13021013605",51,94,48,100,6,6,3.6,171,460,553,16303,4576,12,21,7,16,44,50,-1,40,33,73,48,4,85,92,88,19,-1,8,2,92,6,-1,-1,90,90,-1,-1,-1,0,732,92,100,238,-1,6,94,10,15,43,66,="NA",="31420",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 013606",="13021013606",2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="31420",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 013700",="13021013700",421,95,408,100,7,16,1.2,487,267,506,11348,9507,1,54,30,10,5,8,-1,91,30,95,64,-1,8,50,8,70,21,33,0,14,21,64,4,70,69,-1,0,0,0,30,66,13,162,88,8,4,3,39,57,27,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 013800",="13021013800",228,96,219,100,4,19,3.1,687,259,716,11592,3695,18,28,21,16,17,40,0,52,24,92,70,1,71,89,69,25,78,14,7,62,17,14,0,99,99,-1,-1,-1,0,10,76,97,113,12,24,64,19,50,94,62,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 013900",="13021013900",25,94,23,100,6,30,2.8,64,288,554,12680,4557,17,35,22,9,17,30,-1,70,27,91,70,-1,70,91,65,38,50,20,4,65,22,9,-1,87,83,-1,-1,-1,4,25,68,96,176,4,26,70,43,45,59,78,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bibb County 999999",="13021999999",165,94,158,100,6,46,1.1,166,259,439,10881,10356,1,52,36,10,1,1,-1,98,29,99,67,-1,1,55,1,88,79,78,2,4,20,74,3,87,85,-1,-1,1,1,1,33,59,114,92,8,-1,6,23,36,36,="NA",="31420",="49000",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bleckley County 790100",="13023790100",5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="99999",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bleckley County 790200",="13023790200",47,83,40,100,6,20,2.4,97,252,470,10920,4503,11,42,29,11,8,43,-1,53,24,95,73,-1,58,90,58,26,33,13,25,40,20,15,-1,88,88,-1,-1,-1,0,-1,61,100,171,20,45,35,18,31,53,69,="NA",="99999",="17328",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Bleckley County 790300",="13023790300",108,85,95,100,7,15,1.9,177,295,391,13078,7019,6,25,41,15,13,29,-1,71,32,94,49,2,38,81,38,32,19,16,9,39,14,38,2,58,54,1,2,-1,2,-1,80,100,154,35,32,34,26,27,35,76,="NA",="99999",="17328",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Brantley County 960100",="13025960100",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,="NA",="15260",="99999",="NA",="NA",="GA",="NA",="NA"
7,="Summary of All HUD Programs",1,="NA",="GA Georgia Brantley County 960200",="13025960200",42,95,40,100,3,28,2.1,84,273,358,12028,5728,3,53,28,13,5,28,-1,73,28,98,68,-1,45,93,43,32,22,15,3,55,20,23,3,15,15,-1,-1,-1,0,11,50,100,130,45,30,25,-1,20,7,47,="NA",="15260",="99999",="NA",="NA",="GA",="NA",="NA"
